,Type,Primary wire,width primary,height primary,Secondary wire,width secondary,height secondary,Stack mm,Tongue mm,wl mm,ww mm,Primary Built,Secondary Built,Total Built,Core Loss,Copper Loss,Temperature rise Cu,Temperature rise Fe,Total Cu Cost,Total Fe Cost,Core weight,Conductor weight,Cost,Primary turns,Secondary turns,MTL Primary,MTL Secondary,TPL Primary,TPL Secondary,Length primary,Length secondary,Resistance primary,Resistance secondary,Cu surface area,Core surface area,Weight of Cu kg,Weight of Fe,Primary current,Primary voltage,Primary power,Secondary current,Secondary voltage,Secondary power,Frequency,B max,bobbin,efficiency,Primary Layers,Secondary Layers,Weight Cu Primary,weight Cu Secondary
3644,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,160.0,120.0,150.0,35.0,6.8,7.0,18.8,132.91948799999997,94.83301827347196,61.00821272613438,31.53818450582582,8115.87375,22153.247999999996,88.61299199999998,8.543025,30269.121749999995,43,43,61,64,43,43,2623,2752,0.024481333333333334,0.02568533333333333,1065.6,3320.0,8.543025,88.61299199999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.77319106877319,1,1,4.1689962,4.3740288
3622,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,160.0,120.0,160.0,25.0,6.8,7.0,18.8,132.91948799999997,94.83301827347196,57.84110438757004,31.791503888560793,8115.87375,22153.247999999996,88.61299199999998,8.543025,30269.121749999995,43,43,61,64,46,46,2623,2752,0.024481333333333334,0.02568533333333333,1136.64,3288.0,8.543025,88.61299199999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.77319106877319,1,1,4.1689962,4.3740288
3637,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,160.0,120.0,155.0,30.0,6.8,7.0,18.8,132.91948799999997,94.83301827347196,59.37801834302731,31.66428419521101,8115.87375,22153.247999999996,88.61299199999998,8.543025,30269.121749999995,43,43,61,64,44,44,2623,2752,0.024481333333333334,0.02568533333333333,1101.12,3304.0,8.543025,88.61299199999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.77319106877319,1,1,4.1689962,4.3740288
917,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,115.0,135.0,200.0,25.0,6.8,7.0,18.8,126.85912199999999,106.68935097668556,57.02990181655372,29.394473168882364,9130.54671,21143.186999999998,84.57274799999999,9.6111018,30273.73371,53,54,55,58,58,58,2915,3132,0.027206666666666664,0.029231999999999994,1300.8,3450.5,9.6111018,84.57274799999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.71781534437046,1,1,4.633101,4.9780008
944,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,115.0,135.0,190.0,35.0,6.8,7.0,18.8,126.85912199999999,106.68935097668556,59.498076525147,29.233609849585914,9130.54671,21143.186999999998,84.57274799999999,9.6111018,30273.73371,53,54,55,58,55,55,2915,3132,0.027206666666666664,0.029231999999999994,1235.76,3473.5,9.6111018,84.57274799999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.71781534437046,1,1,4.633101,4.9780008
935,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,115.0,135.0,195.0,30.0,6.8,7.0,18.8,126.85912199999999,106.68935097668556,58.235098090935104,29.313797577231735,9130.54671,21143.186999999998,84.57274799999999,9.6111018,30273.73371,53,54,55,58,56,56,2915,3132,0.027206666666666664,0.029231999999999994,1268.28,3462.0,9.6111018,84.57274799999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.71781534437046,1,1,4.633101,4.9780008
1009,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,115.0,140.0,160.0,40.0,13.6,13.799999999999999,32.4,124.248852,111.80592312539383,62.0544457451338,29.092613631095688,9568.42641,20708.142,82.832568,10.0720278,30276.56841,51,52,59,64,46,46,3009,3328,0.028084,0.03106133333333333,1230.72,3422.0,10.0720278,82.832568,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.69388909778961,2,2,4.7825046,5.2895232
2781,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,145.0,130.0,155.0,25.0,6.8,7.0,18.8,132.635763,95.48582230623818,60.41880715908858,31.346151612828166,8171.7411600000005,22105.960499999997,88.423842,8.6018328,30277.70166,44,44,60,63,44,44,2640,2772,0.02464,0.025871999999999996,1085.62,3337.5,8.6018328,88.423842,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.76966294931458,1,1,4.196016,4.4058168
2839,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,145.0,135.0,120.0,40.0,13.6,13.799999999999999,32.4,131.07243825,98.55576559546313,67.31782454582694,30.964046326225233,8434.46898,21845.406375,87.3816255,8.8783884,30279.875354999996,42,42,64,69,33,33,2688,2898,0.025087999999999996,0.027048,983.04,3347.5,8.8783884,87.3816255,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75526344389387,2,2,4.272307199999999,4.6060812
3914,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,165.0,120.0,130.0,40.0,13.6,13.799999999999999,32.4,130.33191599999998,100.03780718336483,63.156539717868924,31.39778834621588,8561.303100000001,21721.985999999997,86.88794399999999,9.011898,30283.289099999998,42,42,65,70,36,36,2730,2940,0.025479999999999996,0.02744,1077.96,3273.0,9.011898,86.88794399999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.74817793083942,2,2,4.339062,4.672835999999999
2190,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,135.0,135.0,160.0,25.0,6.8,7.0,18.8,132.37473599999998,96.0680529300567,59.8580281600677,30.90561181598211,8221.568850000001,22062.456,88.24982399999999,8.654283000000001,30284.02485,45,45,59,62,46,46,2655,2790,0.02478,0.026039999999999994,1104.64,3388.5,8.654283000000001,88.24982399999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.76659269016693,1,1,4.219857,4.434426
1565,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,125.0,140.0,165.0,25.0,6.8,7.0,18.8,131.08095,98.6792690611216,60.386251733814696,30.30906268939423,8445.038489999999,21846.825,87.3873,8.889514199999999,30291.86349,47,47,58,61,47,47,2726,2867,0.025442666666666662,0.026758666666666663,1122.66,3435.5,8.889514199999999,87.3873,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75400191068987,1,1,4.3327044,4.5568098
2459,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,140.0,125.0,170.0,35.0,6.8,7.0,18.8,131.08095,98.6792690611216,58.91542324707561,30.779749256121185,8445.038489999999,21846.825,87.3873,8.889514199999999,30291.86349,47,47,58,61,49,49,2726,2867,0.025442666666666662,0.026758666666666663,1156.68,3372.0,8.889514199999999,87.3873,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75400191068987,1,1,4.3327044,4.5568098
2451,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,140.0,125.0,175.0,30.0,6.8,7.0,18.8,131.08095,98.6792690611216,57.52152385719611,30.885707602321563,8445.038489999999,21846.825,87.3873,8.889514199999999,30291.86349,47,47,58,61,50,50,2726,2867,0.025442666666666662,0.026758666666666663,1190.7,3358.0,8.889514199999999,87.3873,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75400191068987,1,1,4.3327044,4.5568098
2435,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,140.0,125.0,180.0,25.0,6.8,7.0,18.8,131.08095,98.6792690611216,56.198499729394676,30.992475677842712,8445.038489999999,21846.825,87.3873,8.889514199999999,30291.86349,47,47,58,61,52,52,2726,2867,0.025442666666666662,0.026758666666666663,1224.72,3344.0,8.889514199999999,87.3873,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75400191068987,1,1,4.3327044,4.5568098
398,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,120.0,260.0,25.0,6.8,7.0,18.8,121.34350799999999,117.66351606805291,52.465893787218754,28.557123559413313,10069.723169999997,20223.917999999998,80.89567199999999,10.599708599999998,30293.641169999995,63,64,51,54,76,76,3213,3456,0.029987999999999997,0.03225599999999999,1587.04,3418.0,10.599708599999998,80.89567199999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.66572067480531,1,1,5.106742199999999,5.4929664
419,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,120.0,255.0,30.0,6.8,7.0,18.8,121.34350799999999,117.66351606805291,53.31419696423052,28.481433115771825,10069.723169999997,20223.917999999998,80.89567199999999,10.599708599999998,30293.641169999995,63,64,51,54,74,74,3213,3456,0.029987999999999997,0.03225599999999999,1556.52,3429.0,10.599708599999998,80.89567199999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.66572067480531,1,1,5.106742199999999,5.4929664
801,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,115.0,125.0,225.0,30.0,6.8,7.0,18.8,123.98782500000002,112.52930056710775,55.4845630974501,29.07019078110371,9630.33354,20664.6375,82.65855,10.1371932,30294.97104,58,59,53,56,65,65,3074,3304,0.028690666666666663,0.03083733333333333,1418.4,3418.0,10.1371932,82.65855,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.68947658011166,1,1,4.8858156,5.2513776000000005
781,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,115.0,125.0,230.0,25.0,6.8,7.0,18.8,123.98782500000002,112.52930056710775,54.486352786543485,29.151229015841924,9630.33354,20664.6375,82.65855,10.1371932,30294.97104,58,59,53,56,67,67,3074,3304,0.028690666666666663,0.03083733333333333,1449.92,3406.5,10.1371932,82.65855,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.68947658011166,1,1,4.8858156,5.2513776000000005
3684,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,160.0,125.0,120.0,45.0,13.6,13.799999999999999,32.4,131.64839999999998,97.65595463137996,66.14353152666592,31.27329880250541,8357.46255,21941.399999999998,87.76559999999999,8.797329,30298.862549999998,41,41,65,70,33,33,2665,2870,0.024873333333333334,0.026786666666666667,995.04,3322.0,8.797329,87.76559999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75835827460192,2,2,4.235751,4.561578
3681,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,160.0,125.0,125.0,40.0,13.6,13.799999999999999,32.4,131.64839999999998,97.65595463137996,63.950422413392026,31.39826378172912,8357.46255,21941.399999999998,87.76559999999999,8.797329,30298.862549999998,41,41,65,70,35,35,2665,2870,0.024873333333333334,0.026786666666666667,1036.5,3306.0,8.797329,87.76559999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75835827460192,2,2,4.235751,4.561578
1355,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,125.0,120.0,225.0,25.0,6.8,7.0,18.8,125.97389999999999,108.71833648393195,53.23129998887589,29.847952555963417,9304.18866,20995.649999999998,83.98259999999999,9.7938828,30299.838659999998,55,56,54,57,65,65,2970,3192,0.027719999999999998,0.029792,1440.9,3363.5,9.7938828,83.98259999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.70689502858409,1,1,4.720518,5.0733648
1098,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,120.0,125.0,220.0,25.0,6.8,7.0,18.8,125.97389999999999,108.71833648393195,54.22863814326104,29.597413582398804,9304.18866,20995.649999999998,83.98259999999999,9.7938828,30299.838659999998,55,56,54,57,64,64,2970,3192,0.027719999999999998,0.029792,1408.88,3398.0,9.7938828,83.98259999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.70689502858409,1,1,4.720518,5.0733648
1374,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,125.0,120.0,220.0,30.0,6.8,7.0,18.8,125.97389999999999,108.71833648393195,54.22863814326104,29.75663753009309,9304.18866,20995.649999999998,83.98259999999999,9.7938828,30299.838659999998,55,56,54,57,64,64,2970,3192,0.027719999999999998,0.029792,1408.88,3376.0,9.7938828,83.98259999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.70689502858409,1,1,4.720518,5.0733648
1117,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,120.0,125.0,215.0,30.0,6.8,7.0,18.8,125.97389999999999,108.71833648393195,55.26824377600691,29.511355076563127,9304.18866,20995.649999999998,83.98259999999999,9.7938828,30299.838659999998,55,56,54,57,62,62,2970,3192,0.027719999999999998,0.029792,1376.86,3410.0,9.7938828,83.98259999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.70689502858409,1,1,4.720518,5.0733648
2505,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,140.0,130.0,140.0,40.0,13.6,13.799999999999999,32.4,128.062116,104.69565217391303,63.58847296873628,30.583130151817322,8959.92462,21343.685999999998,85.37474399999999,9.4314996,30303.61062,46,46,62,67,40,40,2852,3082,0.026618666666666665,0.02876533333333333,1118.88,3320.0,9.4314996,85.37474399999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.72536618722823,2,2,4.5329688,4.8985308000000005
1935,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,130.0,140.0,125.0,45.0,13.6,13.799999999999999,32.4,128.062116,104.69565217391303,69.82846295354702,30.082549337976726,8959.92462,21343.685999999998,85.37474399999999,9.4314996,30303.61062,46,46,62,67,35,35,2852,3082,0.026618666666666665,0.02876533333333333,999.0,3387.0,9.4314996,85.37474399999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.72536618722823,2,2,4.5329688,4.8985308000000005
1930,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,130.0,140.0,130.0,40.0,13.6,13.799999999999999,32.4,128.062116,104.69565217391303,67.60252918232058,30.1782571909387,8959.92462,21343.685999999998,85.37474399999999,9.4314996,30303.61062,46,46,62,67,36,36,2852,3082,0.026618666666666665,0.02876533333333333,1038.96,3374.0,9.4314996,85.37474399999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.72536618722823,2,2,4.5329688,4.8985308000000005
1556,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,125.0,135.0,155.0,40.0,13.6,13.799999999999999,32.4,126.39948749999999,108.06553245116572,61.28047580799775,29.795916330427286,9248.32125,21066.58125,84.266325,9.735075,30314.9025,49,49,60,65,44,44,2940,3185,0.02744,0.029726666666666665,1207.76,3382.0,9.735075,84.266325,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.7090642305768,2,2,4.672835999999999,5.062239
486,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,125.0,245.0,25.0,6.8,7.0,18.8,123.2785125,114.24070573408946,53.06088324782964,28.71778340341272,9776.796750000001,20546.41875,82.185675,10.291365,30323.215500000002,60,61,52,55,71,71,3120,3355,0.029119999999999997,0.03131333333333333,1519.98,3449.0,10.291365,82.185675,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.67991431155467,1,1,4.958928,5.332437
507,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,110.0,125.0,240.0,30.0,6.8,7.0,18.8,123.2785125,114.24070573408946,53.97233098109842,28.642349287687264,9776.796750000001,20546.41875,82.185675,10.291365,30323.215500000002,60,61,52,55,70,70,3120,3355,0.029119999999999997,0.03131333333333333,1488.96,3460.0,10.291365,82.185675,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.67991431155467,1,1,4.958928,5.332437
1047,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,120.0,120.0,230.0,30.0,6.8,7.0,18.8,124.20345599999999,112.52930056710775,54.486352786543485,29.35333567630574,9630.33354,20700.575999999997,82.80230399999999,10.1371932,30330.909539999997,58,59,53,56,67,67,3074,3304,0.028690666666666663,0.03083733333333333,1449.92,3384.0,10.1371932,82.80230399999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.68741880640346,1,1,4.8858156,5.2513776000000005
1027,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,120.0,120.0,235.0,25.0,6.8,7.0,18.8,124.20345599999999,112.52930056710775,53.526996666257695,29.439593181568316,9630.33354,20700.575999999997,82.80230399999999,10.1371932,30330.909539999997,58,59,53,56,68,68,3074,3304,0.028690666666666663,0.03083733333333333,1481.44,3372.0,10.1371932,82.80230399999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.68741880640346,1,1,4.8858156,5.2513776000000005
313,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,130.0,240.0,25.0,6.8,7.0,18.8,122.38194149999998,116.12854442344045,54.70798634787134,28.3215145338906,9938.359260000001,20396.99025,81.58796099999999,10.4614308,30335.34951,61,62,52,55,70,70,3172,3410,0.029605333333333334,0.03182666666666666,1488.96,3482.0,10.4614308,81.58796099999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.67045717976887,1,1,5.0415768,5.419854
334,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,105.0,130.0,235.0,30.0,6.8,7.0,18.8,122.38194149999998,116.12854442344045,55.6676850265427,28.251164693083116,9938.359260000001,20396.99025,81.58796099999999,10.4614308,30335.34951,61,62,52,55,68,68,3172,3410,0.029605333333333334,0.03182666666666666,1457.94,3492.5,10.4614308,81.58796099999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.67045717976887,1,1,5.0415768,5.419854
3095,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,150.0,125.0,140.0,40.0,13.6,13.799999999999999,32.4,129.8041875,101.69628229363579,61.44557288123967,31.00352394018078,8703.23652,21634.03125,86.536125,9.1613016,30337.26777,44,44,63,68,40,40,2772,2992,0.025871999999999996,0.02792533333333333,1132.88,3310.0,9.1613016,86.536125,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.73737517310298,2,2,4.4058168,4.7554848
2769,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,145.0,125.0,160.0,35.0,6.8,7.0,18.8,131.64839999999998,98.20289855072463,60.95464956789067,31.022816750697455,8404.27038,21941.399999999998,87.76559999999999,8.8466004,30345.670379999996,46,46,59,62,46,46,2714,2852,0.025330666666666665,0.026618666666666665,1104.64,3354.5,8.8466004,87.76559999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75313157696351,1,1,4.3136316,4.5329688
2747,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,145.0,125.0,170.0,25.0,6.8,7.0,18.8,131.64839999999998,98.20289855072463,57.97745339209297,31.246109090053523,8404.27038,21941.399999999998,87.76559999999999,8.8466004,30345.670379999996,46,46,59,62,49,49,2714,2852,0.025330666666666665,0.026618666666666665,1173.68,3325.5,8.8466004,87.76559999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75313157696351,1,1,4.3136316,4.5329688
2762,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,145.0,125.0,165.0,30.0,6.8,7.0,18.8,131.64839999999998,98.20289855072463,59.42486538266898,31.134020396735142,8404.27038,21941.399999999998,87.76559999999999,8.8466004,30345.670379999996,46,46,59,62,47,47,2714,2852,0.025330666666666665,0.026618666666666665,1139.16,3340.0,8.8466004,87.76559999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75313157696351,1,1,4.3136316,4.5329688
1852,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,130.0,130.0,160.0,40.0,13.6,13.799999999999999,32.4,126.58674599999998,108.06553245116572,59.69431949806034,30.037937596751448,9248.32125,21097.790999999997,84.39116399999999,9.735075,30346.11225,49,49,60,65,46,46,2940,3185,0.02744,0.029726666666666665,1246.72,3354.0,9.735075,84.39116399999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.70727649492086,2,2,4.672835999999999,5.062239
2709,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,145.0,120.0,185.0,25.0,6.8,7.0,18.8,130.33191599999998,100.77882797731567,55.90470946557363,31.111484025711807,8624.72016,21721.985999999997,86.88794399999999,9.0786528,30346.706159999998,48,48,58,61,53,53,2784,2928,0.025983999999999997,0.027327999999999998,1258.74,3309.5,9.0786528,86.88794399999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.74109820760799,1,1,4.4248896,4.6537632
2731,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,145.0,120.0,175.0,35.0,6.8,7.0,18.8,130.33191599999998,100.77882797731567,58.53057818593511,30.888087406109598,8624.72016,21721.985999999997,86.88794399999999,9.0786528,30346.706159999998,48,48,58,61,50,50,2784,2928,0.025983999999999997,0.027327999999999998,1190.7,3338.5,9.0786528,86.88794399999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.74109820760799,1,1,4.4248896,4.6537632
2724,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,145.0,120.0,180.0,30.0,6.8,7.0,18.8,130.33191599999998,100.77882797731567,57.18434529846142,30.999340854530637,8624.72016,21721.985999999997,86.88794399999999,9.0786528,30346.706159999998,48,48,58,61,52,52,2784,2928,0.025983999999999997,0.027327999999999998,1224.72,3324.0,9.0786528,86.88794399999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.74109820760799,1,1,4.4248896,4.6537632
10,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,290.0,25.0,6.8,7.0,18.8,118.48355999999998,123.87397605545054,51.41696377271411,27.53505387698815,10601.218529999998,19747.26,78.98903999999999,11.159177399999999,30348.478529999997,69,70,49,52,85,85,3381,3640,0.031556,0.033973333333333335,1712.16,3488.0,11.159177399999999,78.98903999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.63377195921645,1,1,5.3737614,5.785416
34,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,100.0,120.0,285.0,30.0,6.8,7.0,18.8,118.48355999999998,123.87397605545054,52.160929205394595,27.470017806175402,10601.218529999998,19747.26,78.98903999999999,11.159177399999999,30348.478529999997,69,70,49,52,83,83,3381,3640,0.031556,0.033973333333333335,1682.64,3498.0,11.159177399999999,78.98903999999999,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.63377195921645,1,1,5.3737614,5.785416
2151,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,135.0,130.0,175.0,25.0,6.8,7.0,18.8,131.45546699999997,98.6792690611216,57.52152385719611,30.818403838043405,8445.038489999999,21909.244499999997,87.63697799999998,8.889514199999999,30354.282989999996,47,47,58,61,50,50,2726,2867,0.025442666666666662,0.026758666666666663,1190.7,3376.5,8.889514199999999,87.63697799999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75042321534731,1,1,4.3327044,4.5568098
1877,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,130.0,135.0,165.0,30.0,6.8,7.0,18.8,131.45546699999997,98.6792690611216,60.386251733814696,30.49426127524286,8445.038489999999,21909.244499999997,87.63697799999998,8.889514199999999,30354.282989999996,47,47,58,61,47,47,2726,2867,0.025442666666666662,0.026758666666666663,1122.66,3420.0,8.889514199999999,87.63697799999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75042321534731,1,1,4.3327044,4.5568098
1861,S/U,3x3x2,3.3,6.6,3x3x2,3.3,6.6,130.0,135.0,170.0,25.0,6.8,7.0,18.8,131.45546699999997,98.6792690611216,58.91542324707561,30.590339596034717,8445.038489999999,21909.244499999997,87.63697799999998,8.889514199999999,30354.282989999996,47,47,58,61,49,49,2726,2867,0.025442666666666662,0.026758666666666663,1156.68,3407.0,8.889514199999999,87.63697799999998,43.47826086956522,230.0,10000.0,43.47826086956522,230.0,10000.0,50.0,1.25,4,97.75042321534731,1,1,4.3327044,4.5568098
